,goodreads_book_id,tag_id,count,tag_name,tag_count
4788,8447255,"[18886, 26785, 2104, 11370, 26897, 5444, 25147, 24999, 14764, 6122, 17217, 29316, 31557, 24996, 25822]","[6, 18, 5, 18, 14, 4, 4, 6, 4, 12, 7, 4, 8, 4, 4]","['magic', 'sci-fi-fantasy', 'all-time-favorites', 'fantasy-sci-fi', 'scifi-fantasy', 'bookshelf', 'read-in-2011', 'read-2016', 'home-library', 'calibre', 'kindle-books', 'tbr', 'unread', 'read-2014', 'reviewed']",15
4789,10799,"[2104, 7457, 11505, 7404, 14764, 923, 31505, 30672, 14552, 14467, 2277, 26735, 12948, 14487, 18326]","[42, 5149, 41, 783, 34, 166, 34, 51, 128, 145, 313, 182, 72, 686, 119]","['all-time-favorites', 'classics', 'favorite-books', 'classic', 'home-library', '20th-century', 'unfinished', 'to-read-fiction', 'history', 'historical', 'american', 'school', 'general-fiction', 'historical-fiction', 'literary-fiction']",15
4790,106859,"[26785, 29452, 1540, 11978, 26771, 24999, 24997, 25506, 26837, 923, 2277, 24995, 25822, 18054, 24993]","[3, 4, 2, 2, 5, 2, 2, 2, 6, 2, 2, 2, 2, 2, 2]","['sci-fi-fantasy', 'teen', 'action', 'finished', 'sci-fi', 'read-2016', 'read-2015', 'recommended', 'science-fiction', '20th-century', 'american', 'read-2013', 'reviewed', 'library-books', 'read-2012']",15
4791,6758331,"[18886, 1128, 11505, 22973, 29011, 1540, 25147, 23037, 21815, 25146, 22944, 24995, 29076, 24993, 1078]","[14, 23, 12, 645, 77, 21, 11, 21, 24, 27, 18, 12, 14, 13, 17]","['magic', '5-stars', 'favorite-books', 'paranormal', 'supernatural', 'action', 'read-in-2011', 'part-of-a-series', 'nook', 'read-in-2010', 'paperback', 'read-2013', 'suspense', 'read-2012', '4-stars']",15
4792,15568,"[18886, 26785, 11505, 11370, 26897, 5444, 11978, 26771, 5180, 26837, 14764, 23037, 6122, 22944, 31557]","[23, 83, 5, 28, 25, 6, 6, 17, 6, 12, 7, 4, 8, 20, 9]","['magic', 'sci-fi-fantasy', 'favorite-books', 'fantasy-sci-fi', 'scifi-fantasy', 'bookshelf', 'finished', 'sci-fi', 'books-i-have', 'science-fiction', 'home-library', 'part-of-a-series', 'calibre', 'paperback', 'unread']",15
4793,25337081,"[11978, 26771, 24999, 30358, 26837, 23037, 6122, 11503, 11221, 8517, 29076, 20994, 20989, 18051, 1078]","[6, 36, 46, 40, 60, 16, 6, 10, 6, 81, 72, 37, 27, 12, 5]","['finished', 'sci-fi', 'read-2016', 'thriller', 'science-fiction', 'part-of-a-series', 'calibre', 'favorite-authors', 'family', 'crime', 'suspense', 'mystery-thriller', 'mystery-suspense', 'library-book', '4-stars']",15
4794,16788,"[18886, 26785, 11370, 22973, 29011, 26897, 26771, 15048, 8067, 26837, 14764, 31505, 11503, 29316, 12948]","[31, 142, 55, 33, 55, 65, 130, 30, 23, 162, 18, 27, 34, 17, 22]","['magic', 'sci-fi-fantasy', 'fantasy-sci-fi', 'paranormal', 'supernatural', 'scifi-fantasy', 'sci-fi', 'humor', 'contemporary-fiction', 'science-fiction', 'home-library', 'unfinished', 'favorite-authors', 'tbr', 'general-fiction']",15
4795,13178410,"[32989, 26785, 11370, 26897, 26771, 24997, 30358, 26837, 23037, 21815, 17217, 24995, 24996, 25822, 24993]","[5, 18, 4, 6, 205, 8, 4, 204, 4, 5, 8, 14, 10, 5, 11]","['ya', 'sci-fi-fantasy', 'fantasy-sci-fi', 'scifi-fantasy', 'sci-fi', 'read-2015', 'thriller', 'science-fiction', 'part-of-a-series', 'nook', 'kindle-books', 'read-2013', 'read-2014', 'reviewed', 'read-2012']",15
4796,6587387,"[18886, 26785, 1128, 11370, 22973, 29011, 26897, 1540, 25147, 26771, 26837, 23037, 11503, 25146, 1078]","[215, 88, 39, 38, 1263, 254, 39, 42, 58, 28, 26, 42, 27, 96, 34]","['magic', 'sci-fi-fantasy', '5-stars', 'fantasy-sci-fi', 'paranormal', 'supernatural', 'scifi-fantasy', 'action', 'read-in-2011', 'sci-fi', 'science-fiction', 'part-of-a-series', 'favorite-authors', 'read-in-2010', '4-stars']",15
4797,13834,"[32989, 18886, 26785, 2104, 1128, 11505, 11370, 33012, 26897, 1540, 25147, 24997, 14467, 11503, 14487]","[78, 13, 89, 34, 13, 16, 43, 62, 34, 17, 12, 11, 13, 13, 10]","['ya', 'magic', 'sci-fi-fantasy', 'all-time-favorites', '5-stars', 'favorite-books', 'fantasy-sci-fi', 'ya-fiction', 'scifi-fantasy', 'action', 'read-in-2011', 'read-2015', 'historical', 'favorite-authors', 'historical-fiction']",15
4798,27528,"[26785, 29011, 1540, 11978, 26771, 5180, 8067, 30358, 26837, 14764, 21689, 22944, 12948, 11221, 29076]","[10, 8, 5, 5, 18, 9, 7, 47, 15, 8, 5, 10, 10, 6, 22]","['sci-fi-fantasy', 'supernatural', 'action', 'finished', 'sci-fi', 'books-i-have', 'contemporary-fiction', 'thriller', 'science-fiction', 'home-library', 'non-fiction', 'paperback', 'general-fiction', 'family', 'suspense']",15
4799,11970747,"[26785, 1128, 11370, 26897, 25153, 1540, 24997, 923, 30672, 6122, 2277, 31557, 24995, 24996, 1078]","[14, 4, 16, 13, 5, 7, 6, 4, 7, 6, 7, 3, 8, 7, 4]","['sci-fi-fantasy', '5-stars', 'fantasy-sci-fi', 'scifi-fantasy', 'read-in-2017', 'action', 'read-2015', '20th-century', 'to-read-fiction', 'calibre', 'american', 'unread', 'read-2013', 'read-2014', '4-stars']",15
4800,4983,"[26785, 2104, 7457, 11505, 7404, 26771, 15048, 8067, 25506, 26837, 21689, 2277, 12948, 18326, 18054]","[5, 2, 54, 3, 11, 38, 7, 2, 3, 54, 6, 3, 5, 3, 2]","['sci-fi-fantasy', 'all-time-favorites', 'classics', 'favorite-books', 'classic', 'sci-fi', 'humor', 'contemporary-fiction', 'recommended', 'science-fiction', 'non-fiction', 'american', 'general-fiction', 'literary-fiction', 'library-books']",15
4801,102733,"[26785, 11370, 22973, 29011, 5444, 11978, 26771, 24997, 30358, 26837, 14764, 2277, 31557, 29076, 20994]","[8, 3, 19, 12, 4, 4, 41, 5, 52, 44, 4, 10, 3, 10, 8]","['sci-fi-fantasy', 'fantasy-sci-fi', 'paranormal', 'supernatural', 'bookshelf', 'finished', 'sci-fi', 'read-2015', 'thriller', 'science-fiction', 'home-library', 'american', 'unread', 'suspense', 'mystery-thriller']",15
4802,10108,"[2104, 7457, 11505, 5180, 14764, 31505, 6122, 14552, 21773, 21689, 14467, 9484, 22733, 14487, 25822]","[11, 4, 4, 4, 4, 4, 5, 155, 13, 34, 151, 4, 4, 922, 4]","['all-time-favorites', 'classics', 'favorite-books', 'books-i-have', 'home-library', 'unfinished', 'calibre', 'history', 'nonfiction', 'non-fiction', 'historical', 'didn-t-finish', 'own-to-read', 'historical-fiction', 'reviewed']",15
4803,91439,"[24999, 24997, 8067, 923, 30672, 14552, 14467, 2277, 22733, 11503, 12948, 14487, 18326, 11221, 6750]","[2, 2, 21, 3, 7, 3, 7, 9, 2, 4, 15, 45, 24, 5, 4]","['read-2016', 'read-2015', 'contemporary-fiction', '20th-century', 'to-read-fiction', 'history', 'historical', 'american', 'own-to-read', 'favorite-authors', 'general-fiction', 'historical-fiction', 'literary-fiction', 'family', 'chick-lit']",15
4804,10706120,"[32989, 2104, 33012, 1540, 11978, 30358, 26837, 14552, 25438, 14487, 11221, 29076, 18054, 24993, 1078]","[18, 3, 4, 14, 4, 13, 4, 6, 8, 11, 5, 4, 3, 9, 3]","['ya', 'all-time-favorites', 'ya-fiction', 'action', 'finished', 'thriller', 'science-fiction', 'history', 'realistic-fiction', 'historical-fiction', 'family', 'suspense', 'library-books', 'read-2012', '4-stars']",15
4805,27525,"[26785, 11505, 29011, 1540, 11978, 26771, 5180, 30358, 26837, 14764, 6122, 22944, 31557, 11221, 29076]","[5, 4, 5, 4, 4, 10, 7, 30, 8, 8, 3, 5, 6, 3, 16]","['sci-fi-fantasy', 'favorite-books', 'supernatural', 'action', 'finished', 'sci-fi', 'books-i-have', 'thriller', 'science-fiction', 'home-library', 'calibre', 'paperback', 'unread', 'family', 'suspense']",15
4806,22816087,"[26785, 11370, 26897, 25153, 26771, 24999, 24997, 30358, 25506, 26837, 31505, 30672, 9638, 9484, 18054]","[134, 53, 65, 28, 1594, 46, 49, 18, 32, 1906, 43, 55, 62, 39, 18]","['sci-fi-fantasy', 'fantasy-sci-fi', 'scifi-fantasy', 'read-in-2017', 'sci-fi', 'read-2016', 'read-2015', 'thriller', 'recommended', 'science-fiction', 'unfinished', 'to-read-fiction', 'dnf', 'didn-t-finish', 'library-books']",15
4807,11830394,"[26785, 11370, 26897, 26771, 24997, 25506, 26837, 31505, 30672, 9638, 9484, 31557, 24995, 25822, 24993]","[42, 9, 20, 166, 8, 7, 852, 23, 18, 16, 18, 7, 10, 10, 8]","['sci-fi-fantasy', 'fantasy-sci-fi', 'scifi-fantasy', 'sci-fi', 'read-2015', 'recommended', 'science-fiction', 'unfinished', 'to-read-fiction', 'dnf', 'didn-t-finish', 'unread', 'read-2013', 'reviewed', 'read-2012']",15
4808,5470,"[26785, 2104, 1128, 11505, 11370, 26897, 25153, 7404, 26771, 26837, 923, 31505, 26735, 12948, 18326]","[616, 379, 211, 351, 197, 250, 208, 4293, 5459, 7892, 500, 205, 1357, 304, 337]","['sci-fi-fantasy', 'all-time-favorites', '5-stars', 'favorite-books', 'fantasy-sci-fi', 'scifi-fantasy', 'read-in-2017', 'classic', 'sci-fi', 'science-fiction', '20th-century', 'unfinished', 'school', 'general-fiction', 'literary-fiction']",15
4809,21329,"[18886, 26785, 11370, 29011, 26897, 25153, 1540, 25147, 24999, 24997, 2277, 24996, 18054, 18051, 1078]","[26, 15, 11, 13, 9, 14, 9, 20, 8, 14, 8, 10, 14, 14, 10]","['magic', 'sci-fi-fantasy', 'fantasy-sci-fi', 'supernatural', 'scifi-fantasy', 'read-in-2017', 'action', 'read-in-2011', 'read-2016', 'read-2015', 'american', 'read-2014', 'library-books', 'library-book', '4-stars']",15
4810,23754,"[18886, 26785, 7457, 11370, 22973, 29011, 26897, 25147, 26771, 24999, 24997, 26837, 923, 24996, 18054]","[75, 135, 47, 68, 78, 107, 49, 30, 53, 29, 32, 68, 43, 35, 29]","['magic', 'sci-fi-fantasy', 'classics', 'fantasy-sci-fi', 'paranormal', 'supernatural', 'scifi-fantasy', 'read-in-2011', 'sci-fi', 'read-2016', 'read-2015', 'science-fiction', '20th-century', 'read-2014', 'library-books']",15
4811,23814,"[26785, 7457, 5444, 7404, 1540, 30358, 30672, 21815, 14552, 14467, 26735, 12948, 14487, 18326, 31557]","[8, 1061, 8, 229, 25, 29, 14, 24, 16, 39, 14, 24, 119, 10, 11]","['sci-fi-fantasy', 'classics', 'bookshelf', 'classic', 'action', 'thriller', 'to-read-fiction', 'nook', 'history', 'historical', 'school', 'general-fiction', 'historical-fiction', 'literary-fiction', 'unread']",15
4812,8542839,"[18886, 26785, 22973, 29011, 25147, 15048, 12680, 23037, 9638, 21815, 9484, 22733, 17217, 29316, 6750]","[89, 8, 340, 45, 18, 19, 14, 15, 15, 48, 7, 6, 40, 7, 68]","['magic', 'sci-fi-fantasy', 'paranormal', 'supernatural', 'read-in-2011', 'humor', 'funny', 'part-of-a-series', 'dnf', 'nook', 'didn-t-finish', 'own-to-read', 'kindle-books', 'tbr', 'chick-lit']",15
4813,44659,"[32989, 18886, 26785, 2104, 7457, 11505, 11370, 26897, 26771, 24997, 25506, 26837, 14764, 22944, 24995]","[45, 129, 174, 15, 19, 14, 88, 75, 44, 11, 14, 19, 13, 31, 11]","['ya', 'magic', 'sci-fi-fantasy', 'all-time-favorites', 'classics', 'favorite-books', 'fantasy-sci-fi', 'scifi-fantasy', 'sci-fi', 'read-2015', 'recommended', 'science-fiction', 'home-library', 'paperback', 'read-2013']",15
4814,8593026,"[11978, 5180, 24999, 30358, 23037, 9638, 21815, 22733, 17217, 31557, 24996, 8517, 29076, 20994, 20989]","[3, 6, 3, 45, 4, 7, 18, 13, 19, 5, 4, 17, 16, 17, 8]","['finished', 'books-i-have', 'read-2016', 'thriller', 'part-of-a-series', 'dnf', 'nook', 'own-to-read', 'kindle-books', 'unread', 'read-2014', 'crime', 'suspense', 'mystery-thriller', 'mystery-suspense']",15
4815,13413589,"[18886, 26785, 1128, 11370, 22973, 29011, 26897, 1540, 23037, 11503, 24995, 24996, 29076, 18051, 1078]","[252, 59, 22, 34, 1021, 174, 24, 49, 36, 36, 76, 24, 26, 24, 31]","['magic', 'sci-fi-fantasy', '5-stars', 'fantasy-sci-fi', 'paranormal', 'supernatural', 'scifi-fantasy', 'action', 'part-of-a-series', 'favorite-authors', 'read-2013', 'read-2014', 'suspense', 'library-book', '4-stars']",15
4816,123598,"[5180, 30358, 14764, 23037, 6122, 2277, 22733, 11503, 22944, 12948, 31557, 8517, 29076, 20994, 20989]","[7, 146, 7, 10, 8, 8, 6, 8, 9, 6, 5, 284, 74, 71, 52]","['books-i-have', 'thriller', 'home-library', 'part-of-a-series', 'calibre', 'american', 'own-to-read', 'favorite-authors', 'paperback', 'general-fiction', 'unread', 'crime', 'suspense', 'mystery-thriller', 'mystery-suspense']",15
4817,13502970,"[32989, 18886, 2104, 1128, 11505, 22973, 29011, 1540, 24997, 25506, 9638, 21815, 17217, 32099, 24995]","[53, 28, 12, 21, 9, 168, 37, 5, 4, 5, 4, 5, 9, 6, 9]","['ya', 'magic', 'all-time-favorites', '5-stars', 'favorite-books', 'paranormal', 'supernatural', 'action', 'read-2015', 'recommended', 'dnf', 'nook', 'kindle-books', 'want-to-read', 'read-2013']",15
4818,46656,"[26785, 7457, 11370, 26897, 5444, 7404, 11978, 26771, 26837, 21815, 6122, 2277, 22733, 32099, 31557]","[17, 5, 3, 10, 3, 2, 2, 175, 266, 2, 5, 2, 2, 2, 2]","['sci-fi-fantasy', 'classics', 'fantasy-sci-fi', 'scifi-fantasy', 'bookshelf', 'classic', 'finished', 'sci-fi', 'science-fiction', 'nook', 'calibre', 'american', 'own-to-read', 'want-to-read', 'unread']",15
4819,5452,"[32989, 29452, 33012, 25153, 5444, 5180, 18640, 15048, 8067, 23037, 2277, 25438, 11221, 6750, 1078]","[765, 204, 111, 17, 14, 17, 22, 17, 35, 15, 14, 145, 24, 503, 25]","['ya', 'teen', 'ya-fiction', 'read-in-2017', 'bookshelf', 'books-i-have', 'love', 'humor', 'contemporary-fiction', 'part-of-a-series', 'american', 'realistic-fiction', 'family', 'chick-lit', '4-stars']",15
4820,38709,"[32989, 2104, 7457, 1128, 11505, 29452, 33012, 7404, 15048, 8067, 12680, 25438, 26735, 12948, 8517]","[1515, 93, 541, 79, 90, 240, 245, 109, 221, 116, 95, 799, 550, 93, 76]","['ya', 'all-time-favorites', 'classics', '5-stars', 'favorite-books', 'teen', 'ya-fiction', 'classic', 'humor', 'contemporary-fiction', 'funny', 'realistic-fiction', 'school', 'general-fiction', 'crime']",15
4821,5175,"[2104, 11978, 18640, 8067, 14764, 2277, 5051, 22944, 32099, 25438, 12948, 18326, 11221, 18051, 6750]","[5, 3, 3, 20, 5, 4, 4, 4, 4, 4, 14, 5, 3, 5, 37]","['all-time-favorites', 'finished', 'love', 'contemporary-fiction', 'home-library', 'american', 'bookclub', 'paperback', 'want-to-read', 'realistic-fiction', 'general-fiction', 'literary-fiction', 'family', 'library-book', 'chick-lit']",15
4822,45244,"[26785, 2104, 1128, 11370, 26897, 25153, 5444, 1540, 26771, 24999, 26837, 6122, 24995, 24996, 25822]","[24, 6, 5, 6, 16, 3, 4, 4, 676, 3, 894, 7, 5, 7, 7]","['sci-fi-fantasy', 'all-time-favorites', '5-stars', 'fantasy-sci-fi', 'scifi-fantasy', 'read-in-2017', 'bookshelf', 'action', 'sci-fi', 'read-2016', 'science-fiction', 'calibre', 'read-2013', 'read-2014', 'reviewed']",15
4823,13241659,"[18886, 26785, 1128, 11505, 11370, 22973, 29011, 26897, 1540, 24997, 23037, 21815, 24995, 24996, 18051]","[171, 28, 13, 11, 17, 393, 101, 13, 14, 10, 13, 21, 36, 19, 11]","['magic', 'sci-fi-fantasy', '5-stars', 'favorite-books', 'fantasy-sci-fi', 'paranormal', 'supernatural', 'scifi-fantasy', 'action', 'read-2015', 'part-of-a-series', 'nook', 'read-2013', 'read-2014', 'library-book']",15
4824,22600903,"[32989, 2104, 1128, 25153, 24997, 18640, 12680, 9638, 21815, 11503, 29316, 11221, 24996, 25822, 1078]","[7, 9, 13, 13, 23, 18, 20, 20, 8, 7, 7, 10, 12, 6, 16]","['ya', 'all-time-favorites', '5-stars', 'read-in-2017', 'read-2015', 'love', 'funny', 'dnf', 'nook', 'favorite-authors', 'tbr', 'family', 'read-2014', 'reviewed', '4-stars']",15
4825,25451852,"[32989, 18886, 26785, 2104, 11505, 11370, 29011, 26897, 25153, 1540, 24999, 26837, 9638, 17217, 32099]","[9, 11, 9, 4, 3, 8, 3, 3, 10, 4, 14, 4, 6, 5, 3]","['ya', 'magic', 'sci-fi-fantasy', 'all-time-favorites', 'favorite-books', 'fantasy-sci-fi', 'supernatural', 'scifi-fantasy', 'read-in-2017', 'action', 'read-2016', 'science-fiction', 'dnf', 'kindle-books', 'want-to-read']",15
4826,24611454,"[18886, 26785, 22973, 29011, 25153, 24999, 24997, 23037, 9638, 22944, 32099, 29076, 18054, 18051, 6750]","[74, 7, 203, 22, 14, 26, 14, 12, 13, 9, 10, 14, 8, 8, 34]","['magic', 'sci-fi-fantasy', 'paranormal', 'supernatural', 'read-in-2017', 'read-2016', 'read-2015', 'part-of-a-series', 'dnf', 'paperback', 'want-to-read', 'suspense', 'library-books', 'library-book', 'chick-lit']",15
4827,25451555,"[18886, 26785, 1128, 11370, 26897, 25153, 1540, 26771, 24999, 24997, 15048, 26837, 11221, 18054, 1078]","[45, 53, 30, 17, 23, 82, 26, 671, 102, 83, 18, 677, 27, 36, 21]","['magic', 'sci-fi-fantasy', '5-stars', 'fantasy-sci-fi', 'scifi-fantasy', 'read-in-2017', 'action', 'sci-fi', 'read-2016', 'read-2015', 'humor', 'science-fiction', 'family', 'library-books', '4-stars']",15
4828,10324808,"[32989, 18886, 22973, 29452, 29011, 33012, 1540, 25147, 5180, 18640, 23037, 6122, 32099, 24995, 24996]","[110, 56, 142, 28, 58, 8, 6, 27, 16, 7, 8, 7, 13, 7, 7]","['ya', 'magic', 'paranormal', 'teen', 'supernatural', 'ya-fiction', 'action', 'read-in-2011', 'books-i-have', 'love', 'part-of-a-series', 'calibre', 'want-to-read', 'read-2013', 'read-2014']",15
4829,12444297,"[18886, 26785, 11370, 22973, 29011, 25153, 1540, 26771, 24999, 24997, 23037, 9638, 11503, 29316, 1078]","[90, 22, 13, 445, 61, 13, 17, 14, 14, 58, 29, 29, 26, 14, 19]","['magic', 'sci-fi-fantasy', 'fantasy-sci-fi', 'paranormal', 'supernatural', 'read-in-2017', 'action', 'sci-fi', 'read-2016', 'read-2015', 'part-of-a-series', 'dnf', 'favorite-authors', 'tbr', '4-stars']",15
4830,13477819,"[32989, 25153, 24999, 24997, 15048, 12680, 29316, 24995, 24996, 8517, 29076, 20994, 18054, 24993, 1078]","[88, 8, 11, 9, 110, 26, 8, 17, 17, 17, 8, 18, 10, 9, 14]","['ya', 'read-in-2017', 'read-2016', 'read-2015', 'humor', 'funny', 'tbr', 'read-2013', 'read-2014', 'crime', 'suspense', 'mystery-thriller', 'library-books', 'read-2012', '4-stars']",15
4831,12383252,"[18886, 26785, 22973, 29011, 26897, 1540, 26837, 23037, 21815, 6122, 24995, 8517, 29076, 24993, 18051]","[36, 18, 369, 66, 9, 14, 9, 12, 13, 12, 8, 16, 14, 23, 11]","['magic', 'sci-fi-fantasy', 'paranormal', 'supernatural', 'scifi-fantasy', 'action', 'science-fiction', 'part-of-a-series', 'nook', 'calibre', 'read-2013', 'crime', 'suspense', 'read-2012', 'library-book']",15
4832,23093367,"[18886, 26785, 1128, 11370, 26897, 25153, 1540, 26771, 24999, 24997, 15048, 26837, 11221, 18054, 18051]","[58, 57, 46, 27, 29, 82, 24, 837, 90, 116, 22, 815, 35, 44, 23]","['magic', 'sci-fi-fantasy', '5-stars', 'fantasy-sci-fi', 'scifi-fantasy', 'read-in-2017', 'action', 'sci-fi', 'read-2016', 'read-2015', 'humor', 'science-fiction', 'family', 'library-books', 'library-book']",15
4833,13616278,"[18886, 26785, 11370, 26897, 24999, 25506, 26837, 31505, 30672, 9638, 6122, 9484, 29316, 32099, 14487]","[22, 19, 19, 8, 5, 5, 5, 5, 6, 19, 6, 8, 9, 5, 13]","['magic', 'sci-fi-fantasy', 'fantasy-sci-fi', 'scifi-fantasy', 'read-2016', 'recommended', 'science-fiction', 'unfinished', 'to-read-fiction', 'dnf', 'calibre', 'didn-t-finish', 'tbr', 'want-to-read', 'historical-fiction']",15
4834,3492020,"[26771, 24999, 30358, 26837, 23037, 6122, 22733, 24995, 24996, 8517, 29076, 20994, 20989, 18051, 1078]","[67, 7, 61, 64, 9, 11, 8, 8, 9, 139, 98, 44, 35, 10, 11]","['sci-fi', 'read-2016', 'thriller', 'science-fiction', 'part-of-a-series', 'calibre', 'own-to-read', 'read-2013', 'read-2014', 'crime', 'suspense', 'mystery-thriller', 'mystery-suspense', 'library-book', '4-stars']",15
4835,13630171,"[18886, 26785, 1128, 11370, 29011, 26897, 25153, 1540, 11978, 26771, 24999, 24997, 31505, 9638, 25822]","[41, 17, 5, 8, 6, 5, 4, 7, 4, 4, 10, 23, 4, 6, 5]","['magic', 'sci-fi-fantasy', '5-stars', 'fantasy-sci-fi', 'supernatural', 'scifi-fantasy', 'read-in-2017', 'action', 'finished', 'sci-fi', 'read-2016', 'read-2015', 'unfinished', 'dnf', 'reviewed']",15
4836,36315,"[26785, 7457, 11505, 11370, 22973, 29011, 26897, 7404, 26771, 30358, 26837, 923, 31505, 2277, 22944]","[23, 153, 5, 5, 8, 14, 6, 37, 43, 13, 68, 9, 5, 7, 9]","['sci-fi-fantasy', 'classics', 'favorite-books', 'fantasy-sci-fi', 'paranormal', 'supernatural', 'scifi-fantasy', 'classic', 'sci-fi', 'thriller', 'science-fiction', '20th-century', 'unfinished', 'american', 'paperback']",15
4837,5575,"[32989, 22973, 29011, 5180, 30358, 14764, 21815, 6122, 17217, 12948, 31557, 8517, 29076, 20994, 20989]","[6, 6, 9, 9, 168, 6, 6, 13, 5, 9, 9, 53, 101, 44, 24]","['ya', 'paranormal', 'supernatural', 'books-i-have', 'thriller', 'home-library', 'nook', 'calibre', 'kindle-books', 'general-fiction', 'unread', 'crime', 'suspense', 'mystery-thriller', 'mystery-suspense']",15
4838,4912,"[2104, 7457, 5180, 15048, 14764, 923, 14552, 21773, 21689, 14467, 2277, 22733, 11503, 14487, 31557]","[9, 23, 7, 10, 10, 17, 50, 266, 691, 28, 11, 14, 7, 16, 7]","['all-time-favorites', 'classics', 'books-i-have', 'humor', 'home-library', '20th-century', 'history', 'nonfiction', 'non-fiction', 'historical', 'american', 'own-to-read', 'favorite-authors', 'historical-fiction', 'unread']",15
4839,16148398,"[18886, 26785, 2104, 11370, 26897, 5444, 1540, 26771, 24999, 24997, 25506, 26837, 12680, 24996, 1078]","[12, 12, 6, 8, 9, 5, 5, 156, 5, 23, 8, 143, 8, 13, 5]","['magic', 'sci-fi-fantasy', 'all-time-favorites', 'fantasy-sci-fi', 'scifi-fantasy', 'bookshelf', 'action', 'sci-fi', 'read-2016', 'read-2015', 'recommended', 'science-fiction', 'funny', 'read-2014', '4-stars']",15
4840,34605,"[26785, 22973, 29011, 26897, 5444, 26771, 30358, 26837, 31505, 21815, 6122, 17217, 22944, 32099, 31557]","[5, 5, 13, 3, 4, 3, 23, 7, 3, 3, 11, 4, 7, 5, 4]","['sci-fi-fantasy', 'paranormal', 'supernatural', 'scifi-fantasy', 'bookshelf', 'sci-fi', 'thriller', 'science-fiction', 'unfinished', 'nook', 'calibre', 'kindle-books', 'paperback', 'want-to-read', 'unread']",15
